date,content
2023-05-06,"■ 주요 뉴스: 미국 4월 비농업 고용, 예상을 큰 폭 상회해 노동시장이 타이트함을 시사 ○ 바이든 대통령, 부채한도 상향에 반대하는 공화당 의원들을 비판 ○ 미국 증시, 애플 어닝 서프라이즈 및 고용지표 호조로 연초 이후 강세 ○ ECB 통화정책 위원, 인플레이션이 통제될 때까지 금리인상 지속 시사 ■ 국제금융시장: 미국 고용 서프라이즈 및 기업 실적호조로 위험선호 재개 주가 상승[+1.9], 달러화 약세[-0.2%], 금리 상승[+6bp] ○ 주가: 미국 SP500지수는 고용지표 호조 및 애플 어닝서프라이즈로 상승 유로 Stoxx600지수는 은행권 불안 완화 등으로 상승 ○ 환율: 달러화지수는 정책금리 고점 인식, 차익매물 등으로 약세 유로화 가치는 0.1% 상승, 엔화가치는 0.4% 하락 ○ 금리: 미국 10년물 국채금리는 고용호조로 경기침체 우려가 진정되며 상승 독일은 ECB 위원들의 금리인상 지속 필요성 강조 등으로 큰 폭 상승 ※ 원/달러 1M NDF환율(1,315.71원) 현물환 시장 휴장, 한국 CDS 하락"
2023-05-05,"■ 주요 뉴스: 유럽중앙은행, 기준금리 25bp 인상 및 추가 인상 시사 ○ 미국, 지역은행 주가 하락하며 은행권 불안 우려 고조 ○ 캐나다, 목표치 2%보다 높은 수준의 물가 지속 가능성 경고 ○ 중국, 위안화 국제화에 박차 ■ 국제금융시장: 미국은 지역은행 스트레스 및 경기침체 우려 등으로 위험자산 선호 위축 주가 하락[-0.7%], 달러 보합(0.06%), 금리 상승[+4bp] ○ 주가: 미국 SP500지수는 지역은행 주가 하락 등으로 나흘째 하락 유로 Stoxx600지수는 ECB의 금리인상 등으로 하락 ○ 환율: 달러화지수는 보합. 유로화 가치는 금리인상폭 축소로 0.5% 하락, 엔화 가치는 미국 지역은행 주가 폭락에 따른 안전통화로 +0.3% 상승 ○ 금리: 미국 10년물 국채 금리는 4bp 상승, 독일은 6bp 하락하는 등 혼조 ※ 원/달러 1M NDF환율(1321.0원, 0.4원) 0.0%, 한국 CDS 보합"
2023-05-04,"■ 주요 뉴스: 5월 FOMC, 0.25%p 인상. 파월 의장은 금리인하 부적절하다는 의견 피력 ○ 미국 4월 ADP 민간고용, 전월비 증가. 노동수요 견고하지만 임금상승세는 둔화 ○ 미국 재무부, 내년 국채 바이백(buyback) 계획. 유동성 개선이 목적 ○ 이탈리아 중앙은행 총재, ECB의 통화긴축이 물가안정 유도할 것으로 기대 ■ 국제금융시장: 미국은 파월 의장 발언이 매파적이라는 평가 등으로 위험자산 선호 약화 주가 하락[-0.7%], 달러화 약세[-0.7%], 금리 하락[-9bp] ○ 주가: 미국 SP500지수는 일부 지역은행 관련 불안 지속 등이 반영 유로 Stoxx600지수는 예상보다 양호한 유로존 3월 실업률 등으로 0.3% 상승 ○ 환율: 달러화지수는 국채금리 하락 등이 배경 유로화와 엔화 가치는 각각 0.6%, 1.4% 상승 ○ 금리: 미국 10년물 국채 금리는 경기둔화 우려 및 안전자산 선호 강화 등이 영향 독일은 5월 FOMC 앞두고 관망세 지속된 후 소폭 하락으로 마감 ※ 원/달러 1M NDF환율(1333.2원, -5.0원) 0.2% 하락, 한국 CDS 보합"
2023-05-03,"■ 주요 뉴스: 미국 일부 지역은행, 건전성 우려 지속. 3월 구인건수는 전월비 감소 ○ 미국 백악관, 부채상한 확대 관련 의회와 대화에 나설 방침. 협상 여부는 불확실 ○ 유로존 4월 근원 소비자물가 상승률, 전월비 둔화. ECB의 소폭 금리인상 여건 조성 ○ IMF, 아시아 성장률 전망을 상향. 일본은행 총재도 아시아 경제 긍정 평가 ■ 국제금융시장: 미국은 지역은행 불안 재부각 등으로 위험자산 선호 약화 주가 하락[-1.2%], 달러화 약세[-0.2%], 금리 하락[-14bp] ○ 주가: 미국 SP500지수는 은행주 중심의 매도 증가 등이 반영 유로 Stoxx600지수는 유가 약세에 따른 관련주의 부진 등으로 1.2% 하락 ○ 환율: 달러화지수는 3월 구인건수의 전월비 감소 등이 원인 유로화와 엔화 가치는 각각 0.2%, 0.7% 상승 ○ 금리: 미국 10년물 국채 금리는 부채상한 확대 관련 불확실성 등이 배경 독일은 3월 소매판매 부진에 따른 경기둔화 우려 등으로 6bp 하락 ※ 원/달러 1M NDF환율(1340.4원, -1.7원) 0.1% 상승, 한국 CDS 상승"
2023-05-02,"■ 주요 뉴스: 미국 JPMorgan, 퍼스트리퍼블릭은행 인수. 지역은행 불안 관련 전망은 상이 ○ 미국 재무장관, 부채상한 합의 실패 시 이르면 6월 초 현금 부족에 직면 ○ 미국 4월 ISM 제조업 PMI, 전월비 상승. 다만 6개월 연속 확장의 기준 50 하회 ○ 중국 4월 신규주택가격, 전월비 상승. 5대 은행의 1/4분기 순이자마진은 하락 ■ 국제금융시장: 미국은 JPMorgan의 퍼스트리퍼블릭은행 인수와 통화정책 전망 등이 영향 주가 약보합[-0.04%], 달러화 강세[+0.4%], 금리 상승[+15bp] ○ 주가: 미국 SP500지수는 5월 FOMC 경계감 등으로 매도 소폭 증가 유로 Stoxx600지수는 노동절로 거래 감소한 가운데 0.1% 상승 마감 ○ 환율: 달러화지수는 국채금리의 상승 등으로 2주래 최고치 유로화와 엔화 가치는 각각 0.4%, 0.9% 하락 ○ 금리: 미국 10년물 국채 금리는 연준의 금리인상 전망 등이 원인 독일은 노동절로 휴장 ※ 원/달러 1M NDF환율(1340.3원, +2.6원) 0.4% 상승, 한국 CDS 보합"
2023-05-01,"■ 주요 뉴스: 미국 FDIC, 퍼스트리퍼블릭 은행 매각 입찰 결과 발표 예정 ○ 미국 5월 FOMC 예정, 0.25%p 인상에 무게. 향후 금리경로 변화에 주목 ○ 중국 국가통계국 4월 제조업 PMI(49.2), 시장 예상치를 큰 폭 하회 ○ 호주 4월 주택가격, 전월대비 0.7% 상승하면서 회복 기조 지속 ■ 국제금융시장(주간): 미국은 1/4분기 기업실적 발표, 경기전망 등이 영향 주가 상승[+0.9%], 달러화 약세[-0.2%], 금리 하락[-15bp] ○ 주가: 미국 SP500 지수는 대형 기술주 실적 호조세 등으로 반등 유럽 Stoxx600 지수는 은행권 불안 우려 고조 등으로 0.5% 하락 ○ 환율: 달러화지수는 위험선호 심리가 다소 회복되면서 하락 엔화 가치는 완화적 통화정책 유지 등으로 1.6% 하락 ○ 금리: 미국 10년물 국채금리는 은행권 불안 고조, 경기지표 둔화 등이 영향 독일은 인플레 상승률 둔화 등으로 17bp 하락 ※ 원/달러 환율(주간) 0.7% 상승, 한국 CDS 하락"
2023-04-29,"■ 주요 뉴스: 미국 3월 근원 PCE 가격지수 둔화세 지속 불구 5월 금리인상 전망 강화 ○ 연준, SVB 사태 관련 감독 실패 인정 및 광범위한 은행 관련 규정 변화 필요성 강조 ○ 퍼스트리퍼블릭 은행, FDIC 위탁체제 돌입 및 파산 우려 확대(Reuters) ○ 일본은행, 초완화 정책 유지 및 향후 정책 검토 실시 예정. 포워드 가이던스 큰 폭 수정 ■ 국제금융시장: 미국은 3월 PCE 물가지수 발표 등에 영향 주가 상승[+0.8%], 달러화 강세[+0.2%], 금리 하락[-10bp] ○ 주가: 미국 SP500지수는 기업 실적 호조 등으로 상승 유로 Stoxx600지수는 `23.1분기 유로존 경제성장률 소폭 반등 등으로 0.6% 상승 ○ 환율: 달러화지수는 높은 3월 근원 물가 지속 등으로 강세 유로화와 엔화 가치는 각각 0.1%, 1.7% 하락 ○ 금리: 미국 10년물 국채 금리는 금리인상 중단 기대, 은행권 불안 등으로 하락 독일은 3월 CPI 상승률 둔화 등으로 15bp 하락 ※ 원/달러 1M NDF환율(1335.7원, +0.5원) 0.04% 상승, 한국 CDS 하락"
2023-04-28,"■ 주요 뉴스: 미국 1/4분기 성장률, 전기비 둔화. 고금리 지속에 따른 투자부진 등이 영향 ○ 미국 Amazon 1/4분기 실적, 예상치 상회. Intel은 기록적인 매출 감소 기록 ○ 중국 1/4분기 공업부문 기업이익, 전기비 큰 폭 감소. 대내외 수요 부진 등에 기인 ○ 러시아, 최근 유가 하락에도 불구하고 OPEC+의 추가 감산은 불필요 ■ 국제금융시장: 미국은 양호한 기업실적, 지역은행 우려 완화 등으로 위험자산 선호 강화 주가 상승[+2.0%], 달러화 강보합[+0.04%], 금리 상승[+7bp] ○ 주가: 미국 SP500지수는 연이은 빅테크의 예상치 상회 실적 등이 반영 유로 Stoxx600지수는 양호한 기업실적 등으로 0.2% 상승 ○ 환율: 달러화지수는 부진한 1/4분기 성장률과 금리인상 전망 상충하며 강보합 유로화와 엔화 가치는 각각 0.1%, 0.2% 하락 ○ 금리: 미국 10년물 국채 금리는 고물가 지속 예상 등이 배경 독일은 ECB의 금리인상 가능성 등으로 6bp상승 ※ 원/달러 1M NDF환율(1337.5원, -0.5원) 0.1% 상승, 한국 CDS 하락"
2023-04-27,"■ 주요 뉴스: 미국 퍼스트리퍼블릭, 위기감 지속. 문제 해결 관련 불확실성도 여전 ○ 미국 3월 내구재 수주, 예상치 상회. 다만 기업투자 지표는 부진 ○ 크로아티아 중앙은행 총재, ECB는 추가 금리인상이 필요한 상황 ○ 독일 5월 GfK 소비자신뢰, 전월비 상승. 소득증가 기대 등에 기인 ■ 국제금융시장: 미국은 퍼스트리퍼블릭 관련 불안 지속되며 위험자산 선호 약화 주가 하락[-0.4%], 달러화 약세[-0.4%], 금리 상승[+5bp] ○ 주가: 미국 SP500지수는 은행권 우려에 따른 매도 증가 등이 반영 유로 Stoxx600지수는 산업재 위주로 매도 증가하며 0.8% 하락 ○ 환율: 달러화지수는 하반기 경기침체 가능성 등이 영향 유로화와 엔화가치는 각각 0.6%, 0.1% 상승 ○ 금리: 미국 10년물 국채 금리는 연준의 5월 금리인상 전망 등이 배경 독일은 재무부의 경제성장률 전망치 상향 조정 등으로 1bp 상승 ※ 원/달러 1M NDF환율(1336.1원, -0.2원) 0.2% 상승, 한국 CDS 상승"
2023-04-26,"■ 주요 뉴스: 미국 퍼스트리퍼블릭, 위기설 재점화. 예금 감소로 자산매각에 나설 가능성 ○ 미국 재무장관, 정부의 채무불이행은 경제적 재앙을 초래 ○ ECB 수석 이코노미스트, 최근 경제지표는 5월 금리인상 필요성을 시사 ○ 일본은행 총재, 당분간 완화기조 유지. 다만 인플레이션 여건 등에 따라 변경 가능 ■ 국제금융시장: 미국은 퍼스트리퍼블릭 관련 우려 등으로 위험자산 선호 약화 주가 하락[-1.6%], 달러화 강세[+0.5%], 금리 하락[-9bp] ○ 주가: 미국 SP500지수는 은행주 및 기술 관련주 중심 매도 증가 등이 반영 유로 Stoxx600지수는 UBS의 실적 부진 등으로 0.4% 하락 ○ 환율: 달러화지수는 안전자산 선호 강화 등이 배경 유로화 가치는 0.7% 하락, 엔화는 0.4% 절상 ○ 금리: 미국 10년물 국채 금리는 향후 경기 불확실성 등이 원인 독일은 경제 관련 불안감 고조 등으로 12bp 하락 ※ 원/달러 1M NDF환율(1339.0원, +6.8원) 0.7% 상승, 한국 CDS 보합"
2023-04-25,"■ 주요 뉴스: 미국 부채한도 상향 여부, 백악관과 공화당의 갈등 등으로 불확실성 지속 ○ ECB 슈나벨 이사, 다음 통화정책회의에서 0.50%p 인상도 가능 ○ 독일 4월 Ifo 경기현황지수, 전월비 상승. 경제 성장 동력은 여전히 약한 편 ○ 일본은행 총재, 강력한 인플레이션 발생해야 수익률곡선제어(YCC) 조정 ■ 국제금융시장: 미국은 향후 경제 전망 및 기업실적 예상 등이 영향 주가 상승[+0.1%], 달러화 약세[-0.5%], 금리 하락[-8bp] ○ 주가: 미국 SP500지수는 빅테크 실적 발표 앞두고 등락 거듭하다가 하락 마감 유로 Stoxx600지수는 기술주 위주로 혼조세 나타내며 약보합 ○ 환율: 달러화지수는 6월 이후 금리인상 중단 가능성 등이 반영 유로화 가치는 0.6% 상승, 엔화는 0.1% 절하 ○ 금리: 미국 10년물 국채 금리는 낙관적 경기전망 후퇴 등이 원인 독일은 양호한 4월 Ifo 경기현황지수 및 ECB의 금리인상 전망 등으로 3bp 상승 ※ 원/달러 1M NDF환율(1331.0원, -3.8원) 0.1% 하락, 한국 CDS 보합"
2023-04-24,"■ 주요 뉴스: 미국 1/4분기 성장률 및 3월 PCE 물가 발표, 향후 통화정책 영향 등에 관심 ○ 미국 4월 2주차 은행 예금, 전주비 감소. 은행권 불안보다 장기 통화긴축에 기인 ○ 아일랜드 중앙은행 총재, ECB의 금리인상 중단은 시기상조. 일부 이견도 존재 ○ 일본 3월 소비자물가 상승률, 전월비 보합. 일본은행은 현행 정책기조 유지 예상 ■ 국제금융시장(주간): 미국은 통화정책 전망 및 1/4분기 기업실적 결과 등이 영향 주가 하락[-0.1%], 달러화 강세[+0.3%], 금리 상승[+6bp] ○ 주가: 미국 SP500 지수는 일부 기업의 실적부진 등으로 소폭 하락 유로 Stoxx600 지수는 양호한 중국 1/4분기 성장률 등으로 0.5% 상승 ○ 환율: 달러화지수는 5월 금리인상 전망 등이 반영 유로화와 엔화 가치는 각각 0.1%, 0.3% 하락 ○ 금리: 미국 10년물 국채 금리는 인플레이션 압력 지속 등이 원인 독일은 ECB의 금리인상 가능성 등으로 4bp 상승"
2023-04-22,"■ 주요 뉴스: 미국ㆍ유럽, 서비스 부문 중심의 경제활동 개선 흐름 지속 ○ 미 연준(Fed), 신중한 통화정책 시사하면서 블랙아웃 기간 돌입 ○ 유럽중앙은행(ECB), 당분간 가이던스 없는 통화정책 유지 방침 ○ 전세계 이코노미스트들, 4월 일본은행(BOJ)의 통화정책 동결 예상 ■ 국제금융시장: 경제지표 및 기업실적 예상치 상회로 위험회피성향 완화 주가 강보합[+0.1%], 달러화 보합[-0.02%], 금리 상승[+4bp] ○ 주가: 미국 SP500은 기업실적 예상치 상회(~4.21일 발표 기업 중 76%) 등이 배경 유로 Stoxx600은 유로존 종합 PMI 개선(11개월래 최고) 등으로 0.3% 상승 ○ 환율: 달러화지수는 위험회피성향 완화와 5월 금리인상 전망이 상충되며 보합 유로화와 엔화 가치는 각각 0.2%, 0.1% 상승 ○ 금리: 미국 10년물 국채금리는 인플레이션 고착화 우려 등으로 반등 독일은 경제지표 호조 및 이에 따른 5월 금리인상 전망 강화로 3bp 상승 ※ 원/달러 1M NDF환율(1328.2원, +2.3원) 0.2% 상승, 한국 CDS 보합"
2023-04-21,"■ 주요 뉴스: 미국 고용 및 제조업 지표, 경기둔화 신호 발신. 일부 주요기업 실적도 부진 ○ 연준 주요 인사, 인플레이션 제어 위한 금리인상 시사 ○ 미국 재무장관, 중국과 공정하고 건설적인 관계 추구. 안보가 경제적 이익보다 우선 ○ 중국 인민은행, 주요 대출우대금리(LPR) 동결. 최근 경기 반등을 고려 ■ 국제금융시장: 미국은 경기침체 우려 등으로 위험자산 선호 약화 주가 하락[-0.6%], 달러화 약세[-0.2%], 금리 하락[-6bp] ○ 주가: 미국 SP500지수는 Tesla 등 일부 기업의 실적 부진 등이 배경 유로 Stoxx600지수는 통신 및 자동차주 중심으로 매물 증가하며 0.2% 하락 ○ 환율: 달러화지수는 이날 발표된 고용 및 제조업 지표의 부진 등이 반영 유로화와 엔화 가치는 각각 0.1%, 0.4% 상승 ○ 금리: 미국 10년물 국채 금리는 향후 경기 불확실성 등이 주요 요인 독일은 3월 생산자물가의 상승세 둔화 등으로 7bp 하락 ※ 원/달러 1M NDF환율(1321.6원, -1.2원) 0.1% 상승, 한국 CDS 상승"
2023-04-20,"■ 주요 뉴스: 연준 베이지북, 최근 경제활동은 큰 변화 없으나 일부 지역은 신용 축소 ○ Morgan Stanley, 1/4분기 실적은 예상치 상회. Tesla는 전년동기비 순이익 감소 ○ 유로존 3월 근원 소비자물가(확정치), 높은 수준 지속. ECB의 금리인상 가능성 증가 ○ 중국 국가발전계획위원회, 소비회복 및 확대 방안을 계획 ■ 국제금융시장: 미국은 향후 경제 전망 및 기업실적 등이 영향 주가 하락[약보합], 달러화 강세[+0.2%], 금리 상승[+2bp] ○ 주가: 미국 SP500지수는 주요 기업의 실적 발표 등으로 보합권에서 혼조 마감 유로 Stoxx600지수는 ECB 및 영란은행의 금리인상 전망 등으로 0.1% 하락 ○ 환율: 달러화지수는 2년물 국채금리의 지속적인 상승 등이 반영 유로화와 엔화 가치는 각각 0.2%, 0.5% 하락 ○ 금리: 미국 10년물 국채 금리는 5월 금리인상 가능성 등이 주요 요인 독일은 유로존의 높은 인플레이션 재확인 등으로 4bp 상승 ※ 원/달러 1M NDF환율(1328.0원, +2.3원) 0.4% 상승, 한국 CDS 보합"
2023-04-19,"■ 주요 뉴스: 미국 애틀랜타 연은 총재, 1회 추가 금리인상 지지. 일부 3회 인상 의견도 존재 ○ 미국 주요 은행 실적, 금리상승 효과로 대부분 양호. 다만 골드만삭스는 저조 ○ ECB 수석 이코노미스트, 5월 금리인상이 적절. 경제지표에 따른 금리 결정 필요 ○ 중국 1/4분기 성장률, 예상치 상회. 코로나 팬데믹 방역 조치 완화 등이 효과 ■ 국제금융시장: 미국은 연준 인사들의 발언 및 주요 기업의 실적 발표 등이 영향 주가 상승[+0.1%], 달러화 약세[-0.3%], 금리 하락[-2bp] ○ 주가: 미국 SP500지수는 기업별 실적 발표에 등락을 거듭한 후 소폭 상승 마감 유로 Stoxx600지수는 양호한 중국 1/4분기 성장률 등으로 0.4% 상승 ○ 환율: 달러화지수는 금리인상 중단 시기 근접 전망 등이 반영 유로화와 엔화 가치는 각각 0.4%, 0.3% 상승 ○ 금리: 미국 10년물 국채 금리는 3월 주택지표 부진 등이 배경 독일은 ECB 금리인상 가능성으로 상승했으나 저가매수 유입으로 보합 마감 ※ 원/달러 1M NDF환율(1316.9원, -1.7원) 0.1% 상승, 한국 CDS 보합"
2023-04-18,"■ 주요 뉴스: 미국 리치몬드 연은 총재, 인플레이션이 목표에 근접하고 있다는 추가 증거 필요 ○ BofA, 주요 기업 실적발표 시작. 초기 결과는 예상보다 긍정적 ○ 미국 재무부, 2월 외국의 미국채 보유 규모는 감소. 국채수익률 상승 등에 기인 ○ 중국 인민은행, 1년 만기 중기유동성지원창구(MLF) 금리 동결. 최근 경기회복 반영 ■ 국제금융시장: 미국은 연준의 금리인상 가능성, 예상보다 양호한 기업실적 등이 영향 주가 상승[+0.3%], 달러화 강세[+0.5%], 금리 상승[+9bp] ○ 주가: 미국 SP500지수는 일부 기업실적 관련 긍정적 평가 등이 반영 유로 Stoxx600지수는 은행 및 반도체 관련주 매도 증가하며 약보합 ○ 환율: 달러화지수는 5월 FOMC에서의 금리인상 전망 등이 주요 요인 유로화와 엔화 가치는 각각 0.6%, 0.5% 하락 ○ 금리: 미국 10년물 국채 금리는 양호한 제조업 지표 등이 배경 독일은 ECB의 금리인상 가능성 등으로 3bp 상승 ※ 원/달러 1M NDF환율(1317.1원, +6.0원) 0.6% 상승, 한국 CDS 상승"
2023-04-17,"■ 주요 뉴스: 미국 재무장관, 은행대출 감소 시 연준의 추가 금리인상 필요성 약화될 소지 ○ ECB 총재, 근원 인플레이션 압력은 강한 편. 필요할 경우 물가안정 조치 가능 ○ 중국 인민은행 총재, 금년 성장률 목표 달성 기대. 최근 외환시장 개입 축소 ○ 일본은행 총재, 완화정책 유지. IMF는 일본은행의 수익률곡선제어(YCC) 조정 예상 ■ 국제금융시장(주간): 미국은 금리인상 중단 시기 근접 기대 등으로 위험자산 선호 강화 주가 상승[+0.8%], 달러화 약세[-0.5%], 금리 상승[+12bp] ○ 주가: 미국 SP500 지수는 인플레이션 둔화 신호에 따른 투자심리 개선 등이 배경 유로 Stoxx600 지수는 미국 증시 영향 등으로 1.7% 상승 ○ 환율: 달러화지수는 고용지표 부진 및 금리인상 기대 감소 등이 영향 유로화 가치는 0.8% 상승, 엔화는 1.2% 절하 ○ 금리: 미국 10년물 국채 금리는 안전자산 선호 약화 등이 반영 독일은 ECB의 추가 금리인상 전망 등으로 26bp 상승 ※ 원/달러 환율(주간) 1.4% 하락, 한국 CDS 하락"
2023-04-15,"■ 주요 뉴스: 미국 소비자심리는 예상치 상회. 1년 기대물가 상승률은 5개월래 최고치 ○ 미국 대형은행 1분기 실적 예상치 상회하면서 지방은행 대비 호조 ○ IEA, 원유 생산 감축으로 세계경제 회복세 둔화 우려 ○ 미국 소비지표 부진 불구, 연준의 금리인상 전망 강화 ■ 국제금융시장: 연준 인사들의 인플레이션 대응 발언 등으로 안전자산 선호 약화 주가 하락[-0.2%], 달러화 강세[+0.5%], 금리 상승[7bp] ○ 주가: 미국 SP500지수는 소비지표 부진과 전일 지수 상승에 따른 차익거래 영향 유로 Stoxx600지수는 미국 대형은행의 실적 반등 영향으로 은행주 강세 ○ 환율: 달러화지수는 연준의 금리인상 전망 확대로 상승 유로화와 엔화 가치는 각각 0.5%, 0.9% 절하 ○ 금리: 미국 10년물 국채 금리는 기대인플레이션 상승을 반영 독일은 중앙은행 총재의 ECB 금리인상 필요 발언 등으로 상승 ※ 원/달러 1M NDF환율(1302.7원, +6.1원) 0.5% 상승, 한국 CDS 보합"
2023-04-14,"■ 주요 뉴스: 미국 생산자물가 및 고용지표, 인플레이션 완화 시사. 금리인상 중단 기대 증가 ○ ECB 관계자, 5월 통화정책회의 0.25%p 인상 의견이 많은 편 ○ 영란은행 총재, 금융안정 문제가 정책금리 결정에 미치는 영향은 제한적 ○ 중국 3월 수출, 양호한 대외 수요 등으로 예상치 상회. 향후 전망은 불확실 ■ 국제금융시장: 미국은 금리인상 중단 시기 근접 기대 등으로 위험자산 선호 강화 주가 상승[+1.3%], 달러화 약세[-0.5%], 금리 상승[+5bp] ○ 주가: 미국 SP500지수는 인플레이션 둔화 신호 지속 등이 반영 유로 Stoxx600지수는 미국 증시와 유사한 이유 등으로 0.4% 상승 ○ 환율: 달러화지수는 금리인상 전망 약화 등으로 2개월래 최저 유로화 및 엔화 가치는 각각 0.5%, 0.4% 상승 ○ 금리: 미국 10년물 국채 금리는 안전자산 선호 약화 등이 배경 독일은 ECB의 금리인상 전망 불구 최근 상승 폭이 크다는 평가 등으로 보합 마감 ※ 원/달러 1M NDF환율(1299.9원, -10.5원) 0.6% 하락, 한국 CDS 보합"
2023-04-13,"■ 주요 뉴스: 미국 3월 소비자물가(CPI) 상승률, 2년 만에 최저. 근원 CPI는 높은 수준 지속 ○ 3월 FOMC 의사록, 금리인상 전망 약화. 신용긴축에 따른 경기침체 가능성 경계 ○ 미국 리치몬드 연은 총재, 인플레이션 제어 위한 추가 조치 필요 ○ ECB 부총재, 근원 인플레이션 압력은 예상보다 강한 편. 금리인상 의지 시사 ■ 국제금융시장: 미국은 향후 경기침체 우려 등으로 위험자산 선호 약화 주가 하락[-0.4%], 달러화 약세[-0.7%], 금리 하락[-4bp] ○ 주가: 미국 SP500지수는 FOMC 의사록 공개 이후 경기 불확실성 부각 등이 원인 유로 Stoxx600지수는 미디어 및 산업관련주 강세 등으로 0.1% 상승 ○ 환율: 달러화지수는 금리인상 중단 시기 근접 가능성 등이 반영 유로화 및 엔화 가치는 각각 0.7%, 0.4% 상승 ○ 금리: 미국 10년물 국채 금리는 안전자산 선호 강화 등이 배경 독일은 ECB의 추가 금리인상 전망 등으로 6bp 상승 ※ 원/달러 1M NDF환율(1320.2원, -5.5원) 0.2% 하락, 한국 CDS 보합"
2023-04-12,"■ 주요 뉴스: IMF, 금년 글로벌 성장률 전망 소폭 하향. 금융 위험 등이 하방 압력으로 작용 ○ 뉴욕 연은 총재, 현 상황에서는 1회 추가 금리인상이 합리적 ○ 미국 재무장관, 최근 은행권 불안에도 경기침체 발생 가능성 낮은 편 ○ 중국 3월 소비자물가 상승률, 18개월래 최저. 생산자물가는 하락세 완화 ■ 국제금융시장: 미국은 3월 소비자물가 발표 앞두고 향후 통화정책 전망 등이 영향 주가 보합[0.0%], 달러화 약세[-0.4%], 금리 상승[+1bp] ○ 주가: 미국 SP500지수는 향후 통화정책 관련 상충된 의견 등이 배경 유로 Stoxx600지수는 자동차 관련주 강세 등으로 0.6% 상승 ○ 환율: 달러화지수는 금리인상 중단 시기 근접하고 있다는 인식 등이 반영 유로화가치는 0.5% 상승, 엔화는 0.1% 절하 ○ 금리: 미국 10년물 국채 금리는 고물가 지속 예상 등이 원인 독일은 그 동안의 연휴로 미국 3월 고용보고서 결과가 뒤늦게 반영되며 13bp 상승 ※ 원/달러 1M NDF환율(1317.9원, -4.3원) 0.1% 하락, 한국 CDS 하락"
2023-04-11,"■ 주요 뉴스: 미국 뉴욕 연은, 기대 인플레이션 상승. 투자자들은 5월 0.25%p 인상 예상 ○ 세계은행 총재, 금년 글로벌 성장률 전망치 상향. 신흥국 부채 문제는 주의할 필요 ○ 스페인 중앙은행 총재, 근원 인플레이션 고려 시 ECB의 추가 금리인상 전망 ○ 일본은행 총재, 현행 수익률곡선제어(YCC) 유지가 적절 ■ 국제금융시장: 미국은 지난 주 공개된 3월 고용보고서 및 5월 FOMC 전망 등이 영향 주가 상승[+0.1%], 달러화 절상[+0.5%], 금리 상승[+3bp] ○ 주가: 미국 SP500지수는 반도체 관련주 중심의 매수 증가 등이 배경 유로 Stoxx600지수는 부활절 연휴로 휴장 ○ 환율: 달러화지수는 연준의 통화긴축 지속 전망 등이 반영 유로화와 엔화가치는 각각 0.4%, 1.1% 하락 ○ 금리: 미국 10년물 국채 금리는 연준의 추가 금리인상 가능성 등이 주요 원인 독일은 부활절 연휴로 휴장 ※ 원/달러 1M NDF환율(1318.8원, -0.9원) 0.1% 상승, 한국 CDS 상승"
2023-04-10,"■ 주요 뉴스: 미국 3월 근원 소비자물가 발표, 전월비 보합 수준 예상. 통화정책 영향에 주목 ○ JPMorgan의 다이먼 회장, 점진적으로 은행위기 종료에 근접 ○ FAO, 3월 세계 식품가격지수, 21년 7월 이후 최저. 12개월 연속 하락 ○ 일본 중앙은행, 우에다 신임 총재 취임. 완화적 통화정책 중단 여부에 관심 ■ 국제금융시장(주간): 미국은 경기둔화 가능성 등으로 위험자산 선호 약화 주가 하락[-0.1%], 달러화 약세[-0.7%], 금리 하락[-16bp] ○ 주가: 미국 SP500 지수는 경기 불확실성과 일부 저가매수 유입 등이 반영 유로 Stoxx600 지수는 기업실적 개선 기대 등으로 0.2% 상승 ○ 환율: 달러화지수는 연이은 노동지표 부진 등이 배경 유로화 가치는 0.7% 상승, 엔화는 0.8% 절상 ○ 금리: 미국 10년물 국채 금리는 큰 폭 하락했으나 3월 고용보고서 발표 이후 낙폭 축소 독일은 글로벌 경기침체 우려 등으로 11bp 하락 ※ 원/달러 환율(주간) 1.3% 상승, 한국 CDS 상승"
2023-04-08,"■ 주요 뉴스: 미국 3월 비농업 고용, 둔화했으나 연준의 추가 금리인상 전망 불변 ○ 중국인민은행, 금 매입량 5개월 연속 확대, 금 보유고 잔액 2,068톤 ○ ECB 이사회 위원, 물가 대응을 위해 금리인상 지속의 필요성 강조 ○ 미국 상업은행 대출, 3월 마지막 2주 동안 사상 최대폭 감소 ■ 국제금융시장: 미 고용지표 발표 이후 5월 연준의 금리인상 기대 상승 주가 휴장[성 금요일], 달러화 강세[+0.3%], 금리 상승[+9bp] ○ 주가: 미국 SP500지수는 다음주 부활절을 앞두고 성 금요일로 휴장 유로 Stoxx600지수는 성 금요일로 휴장 ○ 환율: 달러화지수는 견조한 고용 및 연준의 추가 금리인상 기대로 강세 유로화 가치는 0.2% 하락, 엔화가치는 0.3% 하락 ○ 금리: 미국 10년물 국채 금리는 연준의 금리인상 전망 강화로 상승 독일은 1분기 플러스 성장 기대 등으로 국채가격이 보전되며 금리는 보합 ※ 원/달러 1M NDF환율(1,313.99원, -0.36원) 0.03% 하락, 한국 CDS 보합"
